"id","shoe_id"
"9a8be95b-7cea-4dc9-825c-494a0cdc3769",NA
"f9eec01e-03c3-4d4c-8e5e-d27e24d548ed",NA
"3f46ace7-fa26-4e9e-8e75-ed09a84c5ddb",NA
"8abaf487-e042-4372-8af7-f2e2baeb21fd",NA
"060edfe6-2f79-4213-843d-b0bd50914f31",NA
"a67bcf37-e912-44ff-b732-a5fd956d1bf9",NA
"34317357-a11b-4943-a1d6-284517947b17",NA
"1ecefba7-b167-44d5-b4d0-d4f645a03e8d",NA
"34f29c9a-c130-4e37-9cc9-dfd97c944c2d",NA
"9bced8df-5ec1-4c11-95b1-7b914210ba9e",NA
"6a93b279-37ee-4e50-8fff-3637938d87b2",NA
"24277777-e49a-4975-9180-7ebeba084288",NA
"30e47930-ee81-48d4-8f5b-6512571e8244",NA
"95a6abbc-de83-4bba-8cfb-4769b484e075",NA
"acadb0e8-6dec-4eae-8ef2-29eec5f15d10",NA
"b90ee23e-5d92-42b5-957c-dca6c27c0780",NA
"6bd06c9d-dfbf-4c84-9f10-690d460dfb5a",NA
"0fe27bca-3338-4715-a2e1-37b81b77ccad",NA
"39fabc76-d8f1-481f-9f46-2c16fd876cb4",NA
"cf25fe37-2501-4c14-9939-d7b67bc7eeec",NA
"44df7d82-3c8b-4e91-a2bb-05d2f479cbad",NA
"9de7a73e-7fac-4b81-b078-c9adec3f2f72",NA
"65110ee4-79c7-4e5b-a286-d62ca8bc6708",NA
"4a814c3c-5a63-4e99-9093-ba048ace1f9d",NA
"109ddce1-9c98-4008-8d5e-354fc73b13fa",NA
"fffdb1d9-9bcd-42cd-902d-99a91a80582a",NA
"c8c5117c-9d65-4e6f-b24e-6b42cd9cf484",NA
"d4a13e6c-05e4-4778-97d5-07705d61c0e5",NA
"b5074ecb-6e93-417c-b762-268a5438ac68",NA
"237b72dd-6d9e-4f3e-8142-9bc446cb02f3",NA
"28829fb9-2607-41f4-bced-7fc56fd2a081",NA
"47e7da41-673f-4297-b88f-25cdb2ed9bc9",NA
"54194619-774b-412f-bb23-aab42df10612",NA
"f3d0df44-0ff3-4583-b5bc-d081d522f46f",NA
"5ef26a28-899c-4019-9469-5d690777605f",NA
"2d3f3039-7b84-4812-9034-c771ec5cf30d",NA
"af658fb5-d7ce-4ff7-947f-9f275848ff02",NA
"292ebf87-de9e-42e2-9d3a-1e20f15e247a",NA
"779ba0c9-d150-4cb0-b3b0-f61164b7710d",NA
"2dc02e29-09ac-4eef-8966-7ca62ef66ca0",NA
"7e24895c-f239-4d49-897f-790dc26a10c9",NA
"28c37197-7579-4b97-91d4-f98278cdbf3a",NA
"c6951ba8-3b13-4061-9535-6b335fd2dcf6",NA
"9829fabf-6910-4e1e-9c25-3b35d2865267",NA
"0f835616-e587-46b8-af14-670c7de4abf3",NA
"1fd5437a-71e9-4642-a56a-10c5b1421bdb",NA
"416f1fd6-915a-41a2-afa1-77f828eb2997",NA
"332cadc0-42e0-437b-9692-1efbff1eecb5",NA
"d99df588-55d5-4b98-af03-d5166d9f29f6",NA
"776f7ac0-44b8-4469-9b75-6ecfdee70476",NA
"842daadd-734d-4cfe-89ba-2a6636ffe30c",NA
"fc91ad20-6daf-43d6-9c0a-c398c4b79c60",NA
"efccbd65-ae0e-4ce7-a6d4-13104ff11715",NA
"34a237a6-d860-46d4-aaeb-ebf8087d6614",NA
"ba44a483-83a3-43d0-83e5-c4488cd55a3b",NA
"23978984-32cf-4582-8997-209c20cb8510",NA
"c6992258-d91a-4b38-8774-5f9bced4049c",NA
"ba6cd594-a809-4ecb-b861-15f1527434d1",NA
"3cae03a8-9d10-4fa5-b5b5-c6b067dfb5ee",NA
"e5e07173-ced9-4ae0-b96d-88b4ce4cb7b7",NA
"f681a543-9170-4576-867b-902e62a37ea8",NA
"a547051c-f2b7-40b4-94de-32880e8c68c0",NA
"7f02a6dc-84da-4207-acc8-3958233982cd",NA
"02a9b418-6081-4450-9e83-e852bac5200b",NA
"9a5c2c06-614b-4b7b-9b1e-e5b076043ca7",NA
"2f7f9989-c835-4e35-83f4-d0e61b9c7852",NA
"8b38d122-bf13-4c96-a7f6-ed05af749e51",NA
"da350f2d-ab50-4975-b8d1-749dc53f593c",NA
"c4734fa3-a020-4096-a63f-d8c5d41b5686",NA
"f5d56f37-8b4b-4462-9c6e-db74b89e22f4",NA
"ce3dca0e-f251-4f1b-95f6-744061a86c75",NA
"bbe4fc7c-598c-4ae1-aa8c-51812739b2ed",NA
"7610d13c-4194-4766-856e-62e843378bdd",NA
"9dfc2ad7-b2fd-4937-a252-fd1821538ad1",NA
"d7095c65-6246-4d44-a5da-9a5c13138dc0",NA
"02bca6d5-5758-4ee6-b98f-49da26b95085",NA
"25061d2e-e301-41ef-857e-3ea7004dda82",NA
"fd5f8942-ad87-4b91-84be-e5f23b479f07",NA
"ee9ddfa1-5974-4704-a348-7726ad690765",NA
"389c67ef-1e8f-4777-b049-27f6f15ef091",NA
"bd535133-3429-41fa-a27b-e36341238ab3",NA
"89da2b4f-8615-4f39-bdac-2b794c947391",NA
"882f122f-f01b-49bf-aa43-ca0270b461b5",NA
"fa960a56-1362-4973-939f-8bf2b99c3566",NA
"f83f7ac1-7868-40e9-93fd-180baa6675eb",NA
"7f5bb1dd-fa75-46ed-9dc3-946fea454a76",NA
"02422f71-d4dd-4252-8239-346ebb3de9cc",NA
"256590f6-88f5-468d-a4d5-f54c9380aaa0",NA
"6d9142ce-0cb3-4ecd-af4d-1458ff77ad69",NA
"338ea8db-2257-4e0d-9590-daece46ce085",NA
"1b3fade8-fb84-44b5-ab08-1de80601e983",NA
"f0b0cc62-0c57-4652-a925-f01890b42086",NA
"2ff28e6b-3184-4a8e-bc94-a3069aa1a748",NA
"bff71187-6363-4c7c-9fc4-a1e61d4c6b2d",NA
"6150fbcf-459a-4151-8144-bc6ea61fcd5a",NA
"698a7ff6-fd65-4e6b-b7b4-129cad7c0051",NA
"1079e0f0-ac4f-4438-ae8b-12c8859b24d2",NA
"a71d2601-d3d2-43d0-90d2-c3e7e4f2b560",NA
"4549e095-6a08-497b-be02-1b626118d97a",NA
"4d85729e-b89e-443a-bfc2-097aa9cd3850",NA
"64c6fcdc-50e5-47b9-850a-eee1a24abf13",NA
"c933adb8-eb95-418f-8b9d-38910edf6758",NA
"e1a9060e-d4c5-4891-b270-37ca38b51dc2",NA
"9aeb8822-536f-4a46-955b-a4fbbbcf965f",NA
"a362c8d0-e2c6-4829-a0df-572c120c1643",NA
"779f8cd3-5b90-426d-9ae0-9283cf85e139",NA
"74610a48-79c1-4bb8-94f8-b1334e7a51f1",NA
"1bcf4872-978a-4604-861b-2c0bca34cf45",NA
"ffc77466-e8e1-418d-b8b8-77445035d9e2",NA
"dd993b92-e1d0-4b6c-b0e8-12059f4305d0",NA
"8648d3e3-fcdc-46fd-b40b-266bec6ba60a",NA
"52fcad3d-fb1b-4017-9529-281180133385",NA
"aaac4311-0b75-42df-9c03-161d01c57d34",NA
"17ae5d9c-9661-47be-9a5b-5be7e23b329e",NA
"05dc4e44-c5a2-4335-9baf-f9b43e29e4c0",NA
"a16ae020-4d0c-4878-ad5a-bdac9301980c",NA
"f3af7a8a-ecba-4f85-b68b-0722ad9c1ac1",NA
"d72d0a79-8311-4a4d-be95-e3414719a164",NA
"8190b238-7049-4be8-b1b1-88b8c34d4845",NA
"667468d0-37bb-4654-a42e-bca79d3654e9",NA
"f8c1d46c-c50d-4b62-b7ae-dd0b5a7c6063",NA
"debb9206-3e56-437d-a5ac-291737eb1293",NA
"1fe22af9-55e7-455f-98c0-62d2d1091705",NA
"3d479383-cc17-49c4-91b3-ffc563ef8d85",NA
"b7745404-7a89-4af7-be83-7b617a95ef7f",NA
"57e34713-5389-4452-a834-2ad27577ecc1",NA
"de193f98-b997-4efb-ab44-4e15f0018d26",NA
"305b0093-e5f8-4a2e-a841-1a6e0722c938",NA
"347fbd2d-00c8-4951-9ef8-b001b968807a",NA
"f937afe3-9b5f-4241-a8bd-74801cdfec37",NA
"e8e5f0e4-5bec-4d02-80a9-eb74ecbdc873",NA
"658f7791-af9c-49b2-a362-9aefabbcb418",NA
"a1dc6e52-8f17-495f-9ceb-4e3fb2be8226",NA
"658fb01d-b0c7-4124-85f9-03ca8912c3ce",NA
"447cd757-23af-4d1d-8980-6594615e4961",NA
"974d6e7b-945b-4b16-b634-e9e93c4f0aa1",NA
"67c0a6b5-2dd7-4192-bd51-e6ea45629dbc",NA
"9367a96d-e2d9-49cb-bfae-477a88db3043",NA
"94fed11a-ed97-4f7b-91a1-0cf1f5f9acd6",NA
"75d4dc2d-f6b3-4e13-971b-b0488e22ef2b",NA
"6a67890b-20f1-4f53-9f33-1a776f5c56c0",NA
"34d2c717-dc89-466f-8beb-83eccaaa6194",NA
"aa9dc24f-da8a-4c1b-a1f4-b83964c24866",NA
"d8f97111-7e49-45cb-87e4-218236e97c56",NA
"c6df5728-8f6b-44d0-a91e-5dc6d852d7de",NA
"c7243c9b-8847-40c9-a35a-6b6edc429ec3",NA
"b15c30dc-471c-4318-a948-8e236d67cdca",NA
"8b0c9713-5dba-4471-a89b-c2383918cf19",NA
"9ca811ed-07f4-4eec-b484-d2906a4452a2",NA
"512e9477-7587-490a-8f7e-de2a5b0294b2",NA
"f57ce4c6-348e-43d6-ae77-6516a703d10e",NA
"bf37bde2-82f3-4075-b527-e7fa4be04b83",NA
"a2725702-0763-4149-babd-9e27b50655e8",NA
"83258ffe-7b89-49af-a87c-bb8ef1197db1",NA
"c39bf447-8220-4f48-bba6-16c65c356d3e",NA
"bb840fe2-71d1-4674-9066-332a97f66cc8",NA
"1929c259-8e58-4653-882a-16ac7d2402d6",NA
"04536e4a-8860-4cc6-afc5-48e6826a3389",NA
"faa83eca-b7d3-48cc-b676-e8e03d22497d",NA
"33569cd7-e066-44cb-9831-6b925a07d0bb",NA
"00090611-7855-46c7-a5bf-ca4fb9ff7bf1",NA
"bef0c2d0-0d12-4eac-b1b4-c498d65517a9",NA
"d40e8a17-795e-4165-bb78-c95b2096dded",NA
"a8e21ba6-c7b7-471f-9fda-31f1cd3fda02",NA
"26ebab73-d17f-421a-9a13-b42fd8694f74",NA
"02549789-2c11-47b1-b4ec-300cb319df9b",NA
"ef6c77d3-e0ac-45f0-8af3-087a038b61fc",NA
"f62e5609-83f8-4522-afd9-6b015800ebe5",NA
"a528a74c-c714-445a-b9b6-ead1cfa39cf2",NA
"a57b3447-afad-492a-a5c6-6cf8c1b3d735",NA
"6a3d5333-df76-4286-86a0-ed1a84aeaa8a",NA
"77a2dc56-d88b-4761-b4ef-4e379d2f2f57",NA
"ba9bd1c1-4fda-4351-a35d-60689372cd32",NA
"e37cf765-163b-4182-be74-bc5829d7e0fc",NA
"c456b76c-9c5b-4560-9e28-d7448f0b4946",NA
"5d40be03-c099-485c-aa0d-129f8259bf8a",NA
"47489d8b-2495-4da9-bd4c-465f28f3f6bf",NA
"f7f7a082-f0a1-47c2-9526-1ab744f6ea4f",NA
"458bcefe-8855-4410-a06c-de38cc950f0c",NA
"d7c14dc6-1657-4468-87dd-045b5e59bb10",NA
"a5d2951c-766c-447c-b02f-83f130c05d79",NA
"957228f5-62db-4c73-bdfa-cacd1b30b3ca",NA
"2e774951-079e-4abb-b8d8-7369d3ed74ce",NA
"07e83381-8979-469d-8d9c-506385154870",NA
"501a959e-78ff-4637-b5bd-5aaca790ca72",NA
"aa015040-18c7-4ca8-94bf-06a3111e3b8e",NA
"08f9adb0-cb0e-4776-998c-f97bd50768a1",NA
"51a796c7-9285-4975-ae66-55b6c11679bb",NA
"769d93bc-cb79-410d-bf20-d9cf59750065",NA
"7d95927d-cea4-4777-a567-820299163dfd",NA
"984637e3-84c2-4ebb-b9c1-00d90dc887ec",NA
"8f08141a-8586-4470-b723-defdcdaba660",NA
"1696c476-6cac-4f6d-bfb8-d3e1021ab4c9",NA
"51646a6d-763d-4ca8-9eeb-ae577a7bd322",NA
"01589525-834e-416d-866d-c8d44f6d3984",NA
"e4969e7e-be2b-4f0e-bcaa-087405c06a2d",NA
"ecace525-ace1-4e70-866e-de92474908b7",NA
"bdce6bf8-85b0-43ee-81fa-93bbbabc0ee1",NA
"07e1ad83-baf6-4492-88d2-7ef45937506a",NA
"8cd1b02b-05bc-405f-b90c-1a21d4cf2d75",NA
"aa858926-e77a-4f11-87aa-8aa5791181e1",NA
"41fe1787-3f0c-4e1f-870b-621dc4c2956b",NA
"b0e9dbfb-f798-4e35-819b-c31601e9e8e4",NA
"012c17bc-cae6-4820-a3c6-7c7b16117382",NA
"0b1c0238-ec59-4be6-8c22-fad4534e22aa",NA
"8c224b84-5785-4086-b1a5-7cb35fe25f0e",NA
"6f787e2f-cecc-4f3c-a2f2-f218acd280cc",NA
"1b08eba6-7095-4a8c-bd5b-fa29cec32ded",NA
"e490d98a-d5b1-43b8-9c31-03bacfc9876d",NA
"cdf8b617-922a-46fb-bbbf-862e01b3a30b",NA
"94e51b36-776e-4aae-a3b7-9f7c75413c86",NA
"fdc1418a-0386-4a46-b3f6-77393b66de37",NA
"8ea45599-5d7c-4a4e-b035-3289cc41682b",NA
"cdf381e4-baaf-4c3d-b608-40c1ac93da38",NA
"99c47282-41ee-4cdb-8bc5-3d93b80b6f55",NA
"57447fac-ff7a-4c6a-ae1c-2701d5dd1b10",NA
"4c25c5c7-215b-495f-b5ab-094625e52960",NA
"89c9e228-0180-4f91-9b9a-eb61f4464406",NA
"42a12b81-1196-4b51-a45f-dcc43a73945f",NA
"0656ed79-a541-42ce-a97e-e5dc9f759b6d",NA
"39bf48df-667d-49d0-aa81-f1c3f6471c0b",NA
"de8b1d42-7d34-45ab-99c4-2af152dcba3a",NA
"e18e9907-6aac-4c8d-b68c-a44e61553662",NA
"ceae5c85-837a-4379-b01a-5a8fb0c7a9f9",NA
"c82db0b4-5766-4eed-9048-ffda9a828ee7",NA
"0b7e398d-1ba9-45ec-80e9-3e5b8ea2a30f",NA
"e7553e65-7d1e-4375-bda3-243b49e805d1",NA
"97a6e187-2030-46a5-a4b5-9d469111fcef",NA
"c85ccecc-ddd2-4892-b6d6-37acaa037c3f",NA
"c0d2ddde-1c1e-413f-9705-41b7f6a07445",NA
"7ae4113f-bb11-428c-8a03-ad1e4e799769",NA
"2a8f220d-978f-44de-8e7b-e93e7772adff",NA
"a8024744-c6a6-4f68-ba41-ff0bb3379d96",NA
"9788f18b-c01d-4063-ac30-063c522e6cd4",NA
"9bef7396-d847-4c14-a11d-4c43f8c7621b",NA
"bb26a278-591c-4bf1-93b9-0c3f794c3d88",NA
"0e4f283f-86f0-461d-a288-9c24c6e57cf7",NA
"e84eea1f-73f6-46df-9341-9a7b87ece65d",NA
"c58774f7-5fbf-495c-8b9b-4fe615f19133",NA
"9ccaa739-eb55-4771-9056-af0a28e400e3",NA
"cdd1deb3-40da-4462-a7fe-c63899e18bd8",NA
"8ac21948-09f3-41e2-bcb7-59e23bd30ff5",NA
"ebfc645a-40a1-41d3-83d4-8c9a4024c506",NA
"48bb4538-4378-47ed-9b5a-71e4850fb82b",NA
"eb62cfd8-784d-4169-8423-8e6c66da7187",NA
"959e3319-aa77-427e-82d0-13b633e79a3d",NA
"730c6a74-24ed-4ae1-9e87-50586c31e110",NA
"709ee3a8-ecac-4c62-ad89-5a6ae0b7c9c0",NA
"07d72e28-6a0a-4470-955e-aa44bb7d7166",NA
"59eec943-50b9-4a59-bf8b-d8162e0f1a44",NA
"0a213ce4-776d-4398-875c-712b82d1ab27",NA
"f3334e45-c9b1-41d9-bdab-98fabbbf34f0",NA
"dfbfc7fb-c7cd-4b9f-a44f-00dd21fd9717",NA
"97f3e490-3787-4b3f-bf80-73471e06bb46",NA
"deb015b8-800e-4a14-884d-230d362efbc3",NA
"e8158268-3530-431b-8ac1-83d0101ba04a",NA
"5cb796d6-2707-4844-8ab2-e2bce821b89f",NA
"add07c96-2504-4006-97f7-b92c034b21d9",NA
"61c215d0-4d2f-4f96-ad8d-9152b54b5ec8",NA
"f56047af-7cc9-4a9f-88da-b2170fcc5c0b",NA
"542ba3a3-5788-4cbd-b7c4-d973438fd12c",NA
"3639fc5e-1a3c-46d0-bb04-e67762d2c478",NA
"3ab6f182-f4d8-40a6-bf32-c84eb77fdda8",NA
"5c11e18d-3367-4338-91f2-b45fa9da3627",NA
"7d8abf5a-2af8-48ac-8e4d-2d66712a673d",NA
"d05912ec-83a6-4aaa-8bee-320af8c94535",NA
"291e4422-56b9-47e3-985a-f9081f74ba56",NA
"995820c6-15a6-4605-b223-2a4f014db49c",NA
"d0227eac-2926-45cd-83ef-38194ac9cb42",NA
"25dc8146-11a9-4ac1-858f-9a7171d47a4e",NA
"5bd0add5-6e12-41db-afca-1d97b21f1015",NA
"2408d99f-9d71-4c2e-a9fb-9e2a6697349c",NA
"35605d92-bde0-4221-b9e9-c244cb234435",NA
"0691f3a5-4b34-46b0-9601-e7b4f7170447",NA
"79e62a08-149a-44fc-baa4-ab50548ef88f",NA
"d413ab7b-883d-443a-80db-e5fc46b381e1",NA
"a7b8eea5-4233-41ff-ac65-ca63138813be",NA
"aa076580-812d-4980-bab2-5d28804a9408",NA
"acca83c3-6070-425c-a740-198e7e4c9dcb",NA
"973b0475-3279-4dad-a5d1-9e8f250af05f",NA
"cd699661-379e-46a8-8c53-9935435e0e75",NA
"35795a9a-bfac-44c2-97a8-93a9d5ab1e5d",NA
"8e0ec41b-c50d-43f9-9305-993ebc06cfa0",NA
"14d25183-bc79-4948-9f75-89bbb47201e1",NA
"ae9d8ace-ca34-479b-96d4-4472a170f886",NA
"fb80ecb8-0e36-47ec-a2dc-bca5f12f02df",NA
"9f75093a-4646-40da-9dbe-a9e30f025bc4",NA
"dc219413-b17a-41c1-b971-7bbe96126311",NA
"521c7b73-3241-41e5-a279-08ec02d28128",NA
"ee55332d-832f-4435-a49f-fc03ffcd5c9a",NA
"7dc3994b-8eaf-4d7a-bfbb-cf2c0e86233b",NA
"e4124ef9-99bc-429b-97c9-b22059e13147",NA
"339e8fd0-4569-4a12-ad52-651740524fd7",NA
"42687267-21a2-47fc-987b-e11f489e7f58",NA
"7ac43466-5bb8-4b76-8e57-1c7ed1b4179b",NA
"0f2c5ac6-ff02-4974-b9ae-73030f303409",NA
"5c7b846c-afb2-4911-9587-bff2807cc5d9",NA
"8160c8f6-1b70-4b46-9dba-4ebfa1ac642c",NA
"5c681abc-d894-4b76-81b0-9ff496ba5123",NA
"083af389-6417-4fac-b89e-f9cab0745793",NA
"4177c238-8340-45d4-94d0-d0bdf217b0d2",NA
"8241b547-d36c-4bc2-8426-bf1b5cd7179f",NA
"70866347-063c-4ad0-9df4-f3cfaef32d52",NA
"52bf4e2b-5376-4e2e-9c78-1965b448c528",NA
"3b182fba-5e60-4459-bc64-2005d6d7c2dd",NA
"e4c4c976-3a98-4fd7-8837-76c8b90c42ba",NA
"e18fd516-a2d3-4080-9f4d-cfe8bd842943",NA
"f4446f1e-a434-40b8-8d30-a0447f97a132",NA
"190ad8ed-7a1d-41aa-aca9-f46598a1dd11",NA
"ed5c83e4-c2dc-425f-b714-2dbff0a326dd",NA
"15f22f25-888f-48b6-b6b5-43bee79e8c53",NA
"8a31ea54-3188-4a75-99ea-d2f77cd2f63c",NA
"a727a6d9-f2cd-483f-a4cc-c015097a8518",NA
"72391afa-5c7d-42e2-9017-f759e4a520d5",NA
"4a0810da-0493-46b8-bc04-cd2edf94e4ae",NA
"b5c3442f-5453-48a4-8d58-a368f34fae03",NA
"7c7a08ac-015c-439c-b4d7-ce88ae5c0c27",NA
"3ea37a9d-211a-47db-9932-5b879f627ce5",NA
"55f9f71d-067b-4667-9ff6-7ef03d7ede89",NA
"de80101b-5fd8-4a71-aec2-c3cf5f7f2d22",NA
"099a3b7a-ef27-4862-9f0c-2f8f64123c55",NA
"b81c4bbc-cbf9-4949-9b68-f91dd2025ed8",NA
"b2731319-fd40-479c-9d36-8f0d05130ca6",NA
"46081548-50fd-4d9a-866a-e43b4bcdbfe5",NA
"e55d4272-1cf7-4a34-bebd-390687e7fe90",NA
"b5d9f39c-9b22-4142-97e8-68c709e7fa94",NA
"edc9d920-aa75-4dc9-9038-5573f635c1cb",NA
"232db235-fdce-467a-9694-2b2bd8bd2e51",NA
"c8c8fc08-4d35-4cbb-8ee9-312ba20dbcf7",NA
"2cb3055d-2a35-4f9b-84e0-3e913df3aca3",NA
"e84a5261-e0f5-4613-913a-1237625aaf58",NA
"978d7066-e068-42b8-8829-1adecb68cde8",NA
"8ab11025-10ae-4f3d-b73c-1f884f679183",NA
"305bfd4a-cf75-42b2-a45e-5ffc31b13b44",NA
"8cd95ed7-c102-4fa1-92d9-a68598779592",NA
"f7d812a2-bdb9-4772-8a17-098c596053ec",NA
"ae04d8cf-3492-4fb3-b7cf-fbb870169fe3",NA
"3abf45c7-2745-4519-8b54-d6f8f00fc35b",NA
"e1cd0acf-2bc0-4766-b403-7468516aee1e",NA
"9aeb15cd-2fae-4564-9956-4364c081515e",NA
"5685ea77-5223-4318-bb5d-8b0a4a930b43",NA
"6c0ef7a6-d50f-418f-98b4-db8282e0cf58",NA
"d4a3b2f9-53a4-4d34-bdb6-e7cacf4514fa",NA
"fc6c2d5a-1691-4d07-8888-f0d4d933ca37",NA
"2cbdc521-bc12-45b9-a348-ffa6ea89ace1",NA
"e3abff3a-89f5-45a5-8737-5aa8f8aa73c1",NA
"c5ceba4f-5ec1-46d0-8dec-91559d2e0f36",NA
"8342d819-9d88-4e0b-acc1-2f20a5640241",NA
"319bb35c-c30d-42f2-b178-9b8a40ab3f48",NA
"bf326584-14b0-4260-ac0c-57801444a8c5",NA
"6a3d31f1-717f-4d7b-a431-6347e109cb5d",NA
"1629feb2-208d-47e9-90af-09706bacd149",NA
"c631248f-cfe9-4238-972d-fcf790210e1a",NA
"248b3521-8bba-43d1-bf2a-de59faac1941",NA
"eaeb1fcb-dd2c-4c5f-8c32-5d50d933999a",NA
"b278a0c2-4794-4e8d-9ba1-9a334926bd03",NA
"fa5bf7f0-7139-4f13-89a1-3c994c0d6132",NA
"4c229907-d577-431b-b2cb-8b90bdc86cb6",NA
"d5a78887-dca1-4a0a-b0d8-eb25fc3541a3",NA
"ff98a223-d91d-492b-9d8c-abbfcb1f1009",NA
"a02dd02b-5602-4477-8eaf-964c5684833f",NA
"c2518fca-9ce9-41dc-93de-8bc937f5fcf6",NA
"de7bc1da-fcc1-4e87-b999-e9869a408fb2",NA
"c53adf04-5e5a-4079-87a5-90a6c6f44bf9",NA
"76d7c8a9-cd40-4906-9ca0-f167d8417004",NA
"c1ab7ed3-1484-48ea-9005-d414fc83f1d6",NA
"d62b6a66-eb16-4daa-8e44-ba918d1153a3",NA
"eb2aa584-5cc9-4f76-ba8c-3937712b9209",NA
"57d738b1-d22e-4f73-a019-4cbe8613e59d",NA
"4e5483cd-4f1b-4506-ab8a-193dadbee938",NA
"31bcb653-6889-42bf-91a6-732091b4ecc2",NA
"5589c64b-3259-464b-a078-c5e133733990",NA
"78abd31d-6fb7-4125-95f6-4005990d948d",NA
"aada3ab7-ef54-44c3-a5b9-286119d3ba43",NA
"6d297c6a-abd5-4290-b57a-eb9b8a7c1d6e",NA
"4429d5e7-2d0d-429b-a853-ce684512e183",NA
"4ddfb1db-72e4-4376-bf2f-9c536fe3d7ff",NA
"5f2c7237-8e51-4345-ab76-71356f941245",NA
"3589e202-3eec-46e8-8397-30503ac8c8c1",NA
"e42d513c-ccf9-4848-8de0-bb993d56def1",NA
"f6f92fa9-024f-47fa-b7ff-52b5c2d717af",NA
"fea4dc42-ca9a-4378-9472-a6a27806582a",NA
"410bd2d8-2744-4388-9f5a-944c78f23549",NA
"ab214ea3-a683-4bff-a1aa-8cb1c18318b7",NA
"38bddeca-ce2c-4d42-8f44-e42832753bd6",NA
"9f112d4f-2812-4a5b-938f-0db7aa80d969",NA
"6feb0ebb-8928-4ad0-a0d4-1d43c92ca783",NA
"d21fd5a1-0572-4ef7-ae82-5acfa0fbc590",NA
"f35a2e7d-e52d-4b10-95f3-8e86db469725",NA
"65311fe1-a6e3-4b52-a792-f0b517c73f64",NA
"435d9459-56a6-4451-81f9-ae36fe85b170",NA
"da9b73a4-9fd6-4638-99ff-63a5c98598d4",NA
"8f66b628-a8a4-4bbb-8d29-1c4fc7e1a9d1",NA
"33309c94-79a1-4a1e-a328-6a110deeb674",NA
"2c5ca8d0-c357-44e7-826d-1a919b7e3359",NA
"b887aee6-bf9f-4484-8a95-d30a5ce000a3",NA
"703e53e7-1070-4605-8438-83d9053f8151",NA
"c3dbb7fa-9fcd-488a-9b27-6b2a1373cc9a",NA
"1376529f-90aa-49fa-825e-9348d367e452",NA
"7f080490-2f91-4ae6-af55-2db9ee26bfdf",NA
"cdf5a11a-5761-4771-b50b-f340b0add606",NA
"a7040286-589e-4b75-8173-f6ed0411e83f",NA
"20980a0d-0a1e-4eec-bd28-f94099205fc2",NA
"86fded2e-7e27-4024-9463-ddd61f3c06dd",NA
"c6c4b3a7-3ae5-417c-ac6a-1158dc96dd71",NA
"ff3b846c-df48-46b4-928f-6253f88ae60f",NA
"80349977-f1e1-448e-a73a-5a21d6367370",NA
"1d983bb4-6376-4aaa-9ba6-79e65fe653af",NA
"fc3c37e4-8683-4449-9dd1-e7de86f52866",NA
"9f5d3c0b-7e53-460f-bf5d-c1047d5fa0a6",NA
"aadd707a-e058-4f3c-9d68-b8a5f3d17a78",NA
"afa4691e-9455-4b90-9ea7-292d3a56e8c0",NA
"e3f49239-355d-48ae-b95b-08ff1ed62b3a",NA
"b9ebce04-b2ad-4e0a-8af9-c42af6a98dc6",NA
"8f0d9ed9-4630-47c2-9659-1e3649392b78",NA
"372585e2-c567-4fd4-9bc1-9d9e7a08c6cc",NA
"667801fe-984a-4cca-8c7d-e944fba34dd7",NA
"4420ac28-f9c4-44cb-9a1e-ee6fc732d743",NA
"1120f170-70cc-4cfb-bbdb-85e421698ead",NA
"879a2217-2902-406b-9613-a7db53ebc683",NA
"17657aa3-3eca-4dcf-94de-afca32ac466a",NA
"3708d57c-e5ef-4f80-b801-b738354141ea",NA
"72e4260c-e4ac-4b3e-b4c5-c7f5402d8919",NA
"898df25c-8e63-4c55-a0ce-047d0ff159b6",NA
"51869b20-e2fa-45f3-a1cd-db5d236c0de2",NA
"0c681236-e7fd-44cd-a070-49f4864f35f2",NA
"58d2b0ab-cea3-4cd0-9d98-e6caf71ae4ae",NA
"f15ce00b-198c-49f1-a299-6042ec9ef2a6",NA
"3bc01294-134b-4d9d-9d85-f6ff4c2fb7dc",NA
"90b7ac96-49a4-49c1-bc76-5f85d8a35f62",NA
"66a50141-79ef-402c-a22d-65799a775125",NA
"3f1e237b-8e09-417b-860d-67e6e91ece97",NA
"ca31843a-5ac6-4bf8-9bd0-ea1b0de2ae5e",NA
"9c17b963-ed13-498b-93ab-1e9bfc5aff1f",NA
"b340ce00-55e4-40e0-9db6-389f18b9d2a9",NA
"c3c0f1b8-4e09-449a-b4c8-9ae8539a089b",NA
"00e36614-81f8-46ed-9109-24a0db14ba7a",NA
"00faf22b-b5ac-4cbd-b504-cfbbc0449c21",NA
"e04298c9-3e1d-4925-952c-5c8f43292047",NA
"0f6a0d1e-41cc-4588-bf6a-cf42ca1628d6",NA
"36b98681-a7a3-4ad3-822e-fe0e680a104e",NA
"822ec93c-3a61-4cb8-b6ba-8525f8e1f5fc",NA
"1167f518-8e48-48e3-8ba1-67596d300e99",NA
"141a83bb-0b26-4a99-b150-76490cc68621",NA
"bb462fb3-124b-41ba-96f9-d700b19989e5",NA
"9b755eb5-7e8a-43fb-a65e-bf3575b8a9c0",NA
"3f050264-e774-42b5-9de2-86cb91f6f523",NA
"33fe1731-69d5-4532-98ce-41afd7108910",NA
